id_pessoa,id_empresa
p13213,e5254
p98748,e8394
p84103,e8668
p56214,e6934
p91728,e1190
p83658,e3279
p50332,e4554
p19340,e1085
p72450,e4973
p75084,e4603
p51808,e7124
p83656,e4396
p22160,e6761
p88942,e7250
p97786,e3064
p62526,e9862
p70034,e1553
p22428,e3694
p79457,e2450
p88635,e4309
p58121,e6211
p89933,e2170
p76515,e5028
p45469,e3759
p60423,e5553
p76759,e8440
p32632,e69
p47628,e9120
p57231,e193
p93458,e230
p37625,e3353
p32215,e9875
p90850,e1759
p32569,e3416
p14446,e9087
p26774,e6981
p29586,e8495
p33779,e4625
p35490,e1903
p60394,e6312
p2241,e7
p58295,e821
p22880,e8351
p57241,e7782
p39483,e4358
p43254,e4216
p12156,e3864
p92265,e1441
p43566,e4469
p15986,e9593
p77919,e549
p69094,e5496
p15577,e8502
p27644,e2855
p42752,e2034
p29097,e1986
p43320,e5998
p79667,e9485
p30515,e986
p62092,e4403
p362,e4703
p49188,e5135
p26532,e9230
p3447,e7956
p59403,e7711
p81018,e411
p80937,e2789
p76978,e6930
p87192,e9149
p48391,e3397
p12256,e5512
p40354,e1905
p45055,e509
p49554,e7127
p74093,e1045
p65828,e2334
p62169,e1290
p83396,e6112
p89882,e7647
p88835,e8093
p74895,e8548
p57094,e1527
p49588,e1224
p31607,e6082
p84761,e2345
p44202,e7788
p9636,e927
p30468,e2095
p55080,e6774
p27046,e3805
p78167,e9743
p30185,e7296
p42036,e7940
p87321,e6472
p36024,e7639
p36448,e948
p98845,e2749
p16573,e9837
p57327,e9134
p31876,e6762
p43700,e3
p46316,e4138
p78882,e7883
p23997,e9698
p37235,e1672
p42277,e7297
p58925,e9205
p20226,e2286
p4327,e2179
p98448,e6253
p47505,e5899
p63625,e9007
p45590,e7572
p33105,e6295
p87031,e3917
p72462,e820
p83790,e1245
p6601,e8864
p91401,e1465
p13002,e995
p75174,e2970
p42683,e4201
p5427,e5938
p51011,e5688
p25831,e4550
p39701,e5706
p7115,e9108
p18456,e4975
p56228,e2257
p1704,e2840
p18461,e194
p87303,e6167
p27319,e9470
p19161,e6720
p65576,e5786
p61458,e3496
p34879,e3320
p95420,e6404
p67576,e8783
p27006,e5342
p74815,e1349
p27707,e3692
p18900,e7308
p61879,e4226
p27027,e5627
p30372,e7242
p95077,e2569
p29212,e9167
p40939,e9754
p62898,e5490
p36467,e9538
p3837,e29
p26889,e4422
p96128,e6127
p83868,e1175
p48253,e4728
p1319,e7238
p5612,e9713
p61471,e976
p64748,e458
p55995,e2611
p13377,e4755
p5403,e9143
p11035,e4282
p10204,e660
p36068,e1052
p71656,e9763
p77968,e4667
p46958,e4371
p35422,e9398
p40574,e550
p28180,e8257
p19938,e4754
p51275,e3632
p38369,e7918
p97159,e4459
p50291,e2535
p67215,e8536
p15817,e4018
p62131,e4454
p29690,e6123
p37178,e6766
p20532,e730
p34381,e4670
p49581,e5405
p80034,e9771
p24238,e593
p67531,e2348
p6932,e8986
p7801,e7260
p61563,e6458
p98028,e2340
p14373,e3932
p22415,e6649
p43915,e6626
p92180,e7921
p93973,e4276
p90303,e7967
p21164,e1694
p90764,e7978
p1794,e4368
p73726,e3375
p25624,e2967
p75606,e7899
p43716,e9510
p24798,e9208
p80711,e4747
p530,e2605
p62117,e8804
p16903,e727
p17018,e7312
p28787,e5270
p13702,e9841
p12255,e2819
p13879,e9199
p54751,e8564
p43621,e4239
p85103,e5715
p24058,e6682
p97062,e2782
p48195,e7375
p40362,e1976
p41484,e1368
p33193,e7679
p22130,e1977
p91508,e7744
p71018,e6902
p4273,e2822
p78163,e9144
p9824,e6760
p4952,e4247
p87899,e1602
p89807,e9822
p2497,e3296
p81058,e8080
p14316,e5405
p4291,e7498
p88746,e7038
p8131,e5518
p62150,e9494
p25611,e7452
p18971,e7115
p83747,e1972
p51450,e2892
p33456,e6327
p66380,e717
p1226,e5512
p62531,e6430
p11188,e6487
p50875,e1246
p53280,e2514
p25690,e1273
p81335,e9592
p14403,e6992
p52200,e1330
p26910,e1522
p63405,e4638
p65914,e3364
p70563,e2709
p73012,e1580
p49379,e5583
p35141,e9493
p62447,e6619
p84207,e2120
p15960,e7794
p21852,e3073
p54170,e558
p93687,e131
p56871,e2758
p90951,e9541
p72607,e5728
p56455,e7800
p70871,e3743
p40134,e9442
p27277,e874
p65517,e8587
p92040,e7744
p61739,e8736
p72598,e5783
p10560,e9315
p30750,e3771
p4047,e2117
p44401,e5347
p47980,e4306
p8188,e9743
p90422,e136
p90998,e9101
p41844,e6991
p18301,e4124
p76221,e8035
p96087,e9105
p45752,e7103
p75115,e9963
p57889,e7340
p68080,e6912
p74297,e7329
p76490,e2528
p84807,e2073
p45075,e2264
p38081,e6177
p97387,e2547
p38972,e6734
p20699,e8335
p11743,e8164
p26631,e9634
p47201,e6427
p3263,e7834
p77764,e7625
p62447,e4733
p31240,e126
p74526,e1434
p31865,e6885
p55867,e3311
p22286,e1411
p12146,e2997
p86016,e1655
p81981,e6965
p39546,e850
p44157,e3825
p41130,e5243
p5510,e6356
p37421,e3270
p92733,e9030
p20507,e4781
p86079,e6890
p18282,e4631
p76137,e3484
p66293,e7072
p27944,e907
p17928,e4339
p26021,e1462
p9189,e1677
p77436,e7561
p35190,e4023
p1052,e7192
p13364,e8745
p64273,e227
p22994,e5205
p12945,e2639
p6164,e823
p82990,e6438
p30867,e512
p88595,e109
p22197,e9024
p16898,e6635
p51421,e4479
p93448,e8622
p7496,e5725
p15493,e8127
p67669,e8960
p14465,e1271
p18130,e4591
p28290,e540
p33123,e334
p97356,e654
p50250,e4904
p41353,e6910
p50548,e1497
p96616,e9995
p70095,e6107
p28925,e1520
p52348,e6272
p6320,e2119
p45584,e4260
p74733,e3261
p45502,e5178
p16226,e9575
p94450,e6042
p70317,e9029
p91199,e3903
p29244,e3312
p25389,e8465
p88659,e716
p60569,e342
p69382,e4372
p6600,e5100
p25043,e2741
p66572,e7554
p87272,e4126
p53970,e1861
p34453,e245
p70528,e3760
p11322,e4100
p64715,e2244
p94115,e6691
p82480,e5630
p51661,e3828
p53982,e4043
p8337,e2734
p93185,e7314
p4700,e7342
p57068,e5692
p32685,e3958
p18620,e127
p22871,e2928
p59674,e6241
p18405,e4966
p1538,e2703
p72307,e3848
p55078,e4385
p37367,e533
p23278,e670
p77229,e6036
p5390,e9757
p12879,e3811
p73538,e3892
p60054,e5092
p71911,e2646
p27893,e1491
p69421,e1822
p49879,e2381
p99817,e7046
p34943,e9002
p24689,e9962
p21390,e2194
p6208,e6150
p95005,e5862
p23274,e9596
p63206,e6790
p25955,e6551
p22376,e7219
p94261,e273
p78001,e4709
p92873,e8224
p49782,e2414
p70526,e2521
p855,e171
p93726,e2723
p93168,e218
p63271,e6721
p94992,e6232
p43165,e5614
p25868,e2309
p97978,e5838
p24157,e6869
p80927,e9197
p25627,e2328
p37159,e4896
p97062,e1344
p7532,e1008
p15517,e3300
p39051,e5712
p54685,e2593
p65758,e1907
p82047,e7523
p8999,e2305
p52030,e3495
p5700,e6939
p18789,e6240
p73311,e1249
p98001,e1685
p96470,e4547
p90781,e4193
p88300,e6323
p84933,e8766
p61817,e4992
p76559,e139
p21017,e8072
p75941,e6514
p26322,e5696
p91513,e6128
p29195,e8991
p4114,e7677
p97384,e5280
p2817,e2277
p87821,e6957
p10382,e6971
p37334,e4095
p90471,e3121
p11976,e5001
p71239,e2073
p88816,e5984
p54088,e4558
p58514,e6294
p97331,e27
p1534,e1568
p11461,e8735
p78012,e9730
p71539,e5286
p30815,e79
p86888,e3860
p98539,e992
p43760,e9077
p5279,e5946
p28055,e7688
p96326,e1334
p49989,e1542
p14548,e3617
p91530,e1579
p17829,e7234
p5839,e793
p33434,e4914
p82737,e2978
p81777,e4266
p19895,e9153
p93289,e8014
p43592,e4968
p4940,e8305
p3779,e239
p33246,e6126
p83853,e7933
p60011,e290
p17943,e9036
p32901,e4319
p52452,e6175
p59417,e5622
p70227,e3403
p96734,e1480
p88849,e163
p33369,e9033
p52089,e3427
p58367,e5571
p28534,e6048
p11750,e5510
p58577,e2435
p67173,e8567
p41292,e3708
p81777,e7542
p18212,e9441
p85757,e7250
p51156,e5123
p24351,e5405
p75726,e1783
p79636,e3444
p74984,e5090
p13448,e9485
p74060,e8733
p19575,e7486
p24715,e2771
p25807,e1064
p12531,e7635
p42355,e2348
p73903,e6173
p98506,e1172
p66188,e7440
p10049,e2946
p51148,e5218
p63974,e6939
p74616,e3869
p52198,e5987
p23298,e3598
p10423,e956
p98013,e5608
p56403,e4520
p44080,e8966
p44428,e813
p28925,e4954
p88098,e6172
p85018,e4436
p13256,e8294
p55338,e9816
p73257,e9847
p63911,e7474
p62858,e7285
p59348,e9913
p29,e1048
p46427,e7265
p67706,e9980
p97154,e4972
p27538,e2668
p24436,e8897
p89237,e5863
p30266,e4202
p36880,e9849
p86011,e9749
p45035,e8836
p82376,e1700
p9750,e3456
p25104,e2250
p79411,e4506
p11604,e9515
p5843,e4642
p83791,e3880
p58021,e4514
p98305,e3785
p39999,e3716
p17362,e8377
p73133,e7717
p44711,e4465
p18181,e6214
p95132,e47
p51549,e9871
p96403,e9161
p46588,e897
p43506,e8950
p363,e4589
p50833,e5137
p81282,e1889
p95620,e3194
p28628,e6049
p46008,e8756
p29610,e5470
p52230,e9864
p36605,e4644
p17108,e1007
p10883,e6051
p74586,e2664
p20785,e7032
p69665,e8422
p90427,e1077
p27749,e1416
p64379,e5379
p22323,e5540
p28034,e2441
p43264,e3796
p56871,e9828
p51785,e4071
p26711,e9738
p39450,e7282
p31736,e2416
p62345,e4222
p55074,e2277
p17943,e418
p96055,e9557
p93641,e5020
p30572,e6661
p34346,e9992
p13899,e1138
p76466,e7468
p92820,e8797
p42634,e6012
p33938,e2994
p66720,e1084
p95916,e3432
p7707,e1681
p87999,e2839
p72889,e3577
p45128,e8139
p8211,e7223
p71792,e2491
p93688,e5132
p98648,e5366
p13605,e8146
p85569,e4583
p55650,e1083
p48782,e1673
p75970,e2919
p50047,e8880
p14933,e3473
p29125,e9089
p73464,e7002
p76638,e1964
p38008,e8805
p89901,e5532
p68999,e5435
p63090,e1818
p90878,e8995
p91835,e3650
p73292,e3237
p48072,e918
p57033,e5462
p14162,e8984
p76645,e6860
p30190,e2351
p72679,e5603
p2109,e2955
p68300,e1279
p42720,e80
p15334,e9662
p20239,e3418
p99916,e2160
p3488,e8888
p31909,e2094
p80793,e3757
p11676,e184
p87239,e1217
p27036,e9293
p63706,e4636
p84458,e2224
p83244,e2076
p19833,e5240
p77511,e6478
p85743,e956
p46918,e9938
p85817,e137
p33925,e7109
p32079,e5591
p38322,e3778
p34558,e7816
p81614,e8023
p59987,e1744
p90201,e5393
p26830,e7252
p41769,e8964
p21122,e8708
p62950,e3134
p88283,e6225
p8791,e2049
p76604,e4813
p64413,e1519
p84630,e1341
p21812,e6579
p10373,e4604
p11913,e6647
p96721,e9205
p28446,e2094
p66504,e483
p54124,e7950
p78357,e2246
p7954,e5236
p67810,e343
p68763,e9998
p86928,e6857
p59194,e7832
p93316,e9433
p6562,e447
p56871,e5714
p82177,e5631
p79068,e6236
p4818,e547
p23126,e5143
p17156,e5177
p97059,e5493
p52673,e9751
p53333,e1287
p90731,e4662
p56077,e3594
p51704,e8755
p37285,e9084
p11905,e7236
p45275,e8908
p375,e3063
p61162,e5233
p94036,e1191
p49699,e6553
p20950,e2553
p28275,e1666
p27861,e3667
p90849,e8149
p74609,e3365
p39380,e8052
p65959,e8150
p60534,e6875
p37194,e9803
p65923,e5879
p79250,e7817
p5460,e3919
p39392,e6414
p50039,e7231
p87834,e5496
p95002,e6445
p72412,e8930
p78251,e5345
p75261,e2456
p88101,e1310
p89875,e5007
p82861,e180
p89898,e7363
p50128,e571
p83453,e4638
p96496,e2844
p12960,e7668
p93833,e1654
p26972,e5072
p47859,e2819
p3996,e4181
p54364,e2845
p31646,e936
p83607,e423
p19239,e3801
p223,e553
p27222,e2980
p79721,e8473
p98774,e1288
p2354,e4194
p41656,e8646
p38892,e3065
p85144,e423
p56972,e7316
p6708,e7195
p70162,e2576
p42989,e8394
p35669,e4696
p55742,e4163
p77919,e2015
p68775,e7773
p95711,e674
p10238,e3842
p44174,e3553
p69053,e7950
p71985,e8497
p82614,e8331
p38450,e2882
p7911,e1816
p89881,e578
p17578,e1707
p50489,e6861
p54610,e9294
p45533,e77
p31869,e6708
p53687,e692
p90537,e6232
p37239,e7268
p41340,e9912
p80513,e1159
p47749,e7993
p13380,e5229
p99489,e8060
p96511,e9877
p37828,e8394
p49075,e7023
p53025,e1919
p66504,e4838
p61426,e5581
p20490,e889
p5593,e3939
p24943,e6970
p32305,e1387
p53099,e6889
p53927,e2171
p42774,e6250
p61945,e4471
p24111,e1717
p4166,e1195
p67971,e5683
p2327,e6224
p54138,e4356
p33082,e1500
p58840,e861
p23846,e2380
p40728,e4931
p64837,e9097
p63595,e9715
p89786,e6296
p39311,e8460
p78728,e7666
p99837,e4877
p61464,e7039
p33939,e1094
p41673,e2397
p74811,e620
p17783,e7762
p76665,e5096
p98727,e5384
p25651,e7003
p88341,e1521
p66683,e3800
p65045,e7738
p63823,e2056
p22988,e3421
p46457,e9073
p90882,e6549
p76297,e5997
p30162,e565
p22889,e3700
p38618,e7271
p46757,e2671
p18202,e9405
p73044,e7155
p66480,e2697
p37778,e6370
p73318,e6435
p5473,e7313
p43895,e5313
p65000,e7975
p15188,e645
p92449,e7755
p64383,e2273
p31308,e228
p8039,e4072
p36416,e7421
p14636,e8743
p23030,e6091
p88064,e1143
p71229,e4326
p68722,e1076
p81707,e4473
p18237,e2446
p32586,e7046
p30450,e6778
p62096,e2411
p36501,e2509
p15287,e5932
p37918,e7549
p41731,e1556
p57901,e6443
p30066,e2259
p40692,e5336
p56819,e7956
p70075,e6632
p67573,e2492
p78593,e7908
p38677,e5863
p70209,e6594
p37328,e3137
p35185,e5189
p46001,e6146
p92054,e7338
p17614,e7876
p82608,e8094
p96131,e1294
p8252,e2400
p84313,e6678
p71172,e5551
p36764,e2779
p52838,e2222
p116,e6467
p38263,e409
p242,e8006
p91446,e9863
p38792,e4263
p58202,e4958
p81939,e3252
p37729,e6269
p87035,e1039
p93850,e8063
p23637,e6044
p54110,e6736
p11842,e4557
p46510,e3058
p90348,e8402
p80949,e1651
p40888,e2424
p61964,e4415
p7090,e3624
p64175,e7709
p36546,e1481
p12815,e9547
p14382,e4725
p93148,e8785
p73261,e9777
p25630,e2112
p2889,e249
p80794,e1883
p44939,e9212
p8512,e9451
p73428,e4465
p19290,e8749
p2243,e8835
p33244,e4209
p69664,e1905
p48048,e8239
p71769,e7035
p89590,e6703
p2651,e5658
p15394,e7693
p29869,e5216
p78927,e4733
p68936,e3863
p11178,e6780
p86682,e3511
p37552,e2632
p27529,e9780
p0,e8402
p26622,e552
p69695,e2550
p57042,e255
p74114,e6538
p26425,e5106
p89422,e7845
p8977,e36
p80995,e156
p15540,e6428
p30266,e2573
p93691,e1235
p88965,e3096
p21977,e4997
p79019,e7887
p49787,e900
p89962,e6580
p44536,e452
p61798,e8071
p19263,e8918
p64089,e5979
p11387,e6296
p45721,e5060
p87455,e9058
p46781,e9795
p87598,e163
p23503,e6427
p93691,e330
p87060,e7544
p46379,e588
p66277,e9907
p43187,e3177
p65609,e4285
p64331,e5063
p89869,e1144
p8023,e4162
p69092,e7728
p91512,e8753
p97615,e8843
p12248,e1289
p91864,e135
p57715,e9926
p73187,e5637
p46437,e2975
p25765,e1940
p96237,e6810
p82782,e4691
p34023,e2691
p1787,e7675
p51948,e4371
p99134,e5692
p81843,e72
p39142,e1488
p24698,e637
p2700,e5861
p69705,e7329
p63361,e4261
p302,e1299
p16822,e3244
p79646,e1572
p40688,e3777
p21250,e3351
p30302,e7944
p4798,e9745
p56931,e9504
p43411,e3777
p12240,e9433
p48228,e3366
p24747,e6851
p42839,e934
p21457,e5224
p37140,e6538
p29409,e94
p69083,e9123
p96488,e4303
p67004,e6552
p96498,e5869
p19096,e9956
p32666,e8402
p49873,e3294
p13654,e1105
p7263,e3385
p64673,e9758
p49399,e133
p99892,e7392
p62939,e7777
p16476,e1247
p68085,e2542
p70432,e607
p27240,e8837
p4951,e2418
p99625,e537
p83332,e6481
p61529,e8181
p82298,e105
p42863,e7630
p2526,e9420
p28065,e8756
p84,e8299
p58971,e2493
p15367,e8717
p24373,e5416
p44701,e8501
p28758,e648
p10080,e2116
p35428,e6605
p55028,e8701
p42120,e9524
p33320,e5286
p2874,e9259
p17607,e6969
p99579,e569
p71408,e678
p87715,e626
p27905,e9195
p75799,e5040
p63156,e6959
p14692,e1257
p48334,e3418
p12630,e8134
p53761,e3996
p76221,e6142
p47739,e8241
p81314,e1066
p2098,e7545
p68218,e1019
p77530,e8251
p92090,e6191
p60701,e470
p78930,e7632
p50191,e955
p97527,e3329
p30970,e6572
p53550,e7338
p26598,e8009
p59027,e9177
p26626,e450
p91422,e4527
p81271,e1502
p49852,e4355
p26514,e2861
p41682,e248
p25232,e3228
p6724,e4225
p45531,e2594
p41086,e4381
p44984,e2233
p88274,e6740
p78628,e5623
p87898,e9259
p3479,e1089
p2235,e4593
p61778,e9820
p98210,e9516
p78217,e4927
p17829,e3075
p99735,e301
p2363,e2992
p1083,e2311
p67440,e9374
p43009,e41
p98571,e2036
p72247,e3476
p49086,e9138
p7437,e2828
p9224,e6129
p99645,e5070
p91890,e1707
p84124,e1705
p76861,e8242
p7835,e953
p25130,e1895
p36364,e9524
p73627,e4903
p44395,e4424
p51169,e5070
p59201,e7017
p39894,e5816
p39839,e4629
p86993,e2611
p34002,e9701
p18541,e8365
p62390,e1693
p68982,e2437
p73549,e8044
p30340,e1890
p36445,e2997
p49518,e7483
p33264,e7809
p13862,e710
p98191,e9849
p62437,e1136
p15495,e3221
p34137,e4092
p90580,e1413
p52635,e7711
p27266,e9883
p73634,e5805
p36295,e2835
p35639,e4216
p2110,e4126
p59135,e3631
p76478,e8798
p70628,e6333
p22780,e8510
p18889,e3572
p48660,e4149
p9055,e3623
p6679,e2464
p4027,e9580
p81375,e223
p10481,e7930
p25771,e7059
p57819,e5736
p47260,e3844
p98988,e3731
p32617,e8657
p89651,e952
p46547,e3727
p88697,e4430
p55583,e7475
p11139,e7765
p59404,e3755
p55144,e8379
p32167,e685
p79222,e3921
p51282,e5870
p4709,e2588
p50144,e9988
p17263,e8858
p38617,e7479
p35118,e8367
p77428,e4827
p12365,e8455
p41726,e4842
p59921,e7846
p84838,e5806
p35535,e4947
p72531,e2428
p26376,e2135
p56193,e3885
p61433,e1982
p88191,e9359
p70029,e2797
p58774,e1190
p88646,e4587
p54314,e5010
p41526,e4926
p31589,e4827
p91473,e1323
p25395,e3288
p63362,e7512
p81875,e4994
p88197,e2339
p961,e3496
p53668,e7979
p18122,e201
p49246,e2353
p74806,e4001
p29556,e5288
p55799,e2470
p49699,e9899
p62704,e9272
p89649,e2990
p35630,e4005
p9506,e7499
p86135,e7920
p3080,e2831
p56264,e7674
p38392,e387
p90820,e9471
p27532,e7758
p68365,e375
p53299,e4280
p49158,e1129
p81821,e8352
p96654,e8759
p48170,e2840
p92134,e5113
p50814,e5188
p47679,e337
p51289,e3646
p17676,e9440
p22720,e4120
p55913,e6780
p58282,e5549
p49256,e7286
p95340,e2182
p37201,e4602
p28561,e7841
p45946,e6503
p16100,e1876
p92475,e7690
p45279,e8174
p93692,e5467
p93677,e4447
p72112,e8886
p10194,e1199
p73312,e7881
p65029,e9397
p12113,e1120
p36590,e1039
p42989,e139
p72869,e4334
p70927,e4592
p96278,e7502
p41293,e8873
p95706,e8183
p57308,e3863
p50518,e5905
p52515,e5308
p30950,e1707
p89084,e8067
p82109,e6631
p82474,e9980
p94437,e8718
p78195,e3958
p91701,e3262
p68918,e6848
p68670,e5977
p7808,e6612
p74993,e3118
p65928,e8449
p16752,e7195
p29831,e5355
p60075,e8145
p20102,e9204
p38801,e7603
p35504,e3175
p68025,e3132
p70260,e5938
p74308,e6218
p29659,e678
p6381,e1276
p21282,e4535
p27295,e810
p75826,e4588
p32536,e1438
p20563,e9835
p86549,e8119
p58103,e8424
p10058,e453
p16405,e978
p49590,e2530
p42276,e3293
p53608,e4119
p28461,e4145
p52415,e4592
p94504,e2049
p11735,e818
p82566,e5677
p47936,e7717
p8725,e6008
p69886,e3621
p54016,e1368
p12809,e5567
p45247,e4438
p86363,e8456
p38359,e7584
p8643,e6094
p59927,e293
p35845,e2461
p61826,e7610
p56910,e6008
p71101,e8049
p38036,e5297
p94184,e7316
p31665,e4354
p34684,e5012
p77608,e668
p90827,e6624
p53091,e2761
p6178,e7368
p5778,e351
p8275,e8251
p72508,e7011
p52768,e3136
p48613,e4855
p20864,e506
p69976,e1810
p48979,e6974
p30930,e1221
p43834,e5626
p66728,e7268
p33491,e9046
p80040,e9452
p84780,e6309
p10246,e1077
p93011,e7610
p70354,e9618
p68083,e9053
p49355,e4694
p65129,e5455
p33922,e5381
p21796,e2325
p60927,e9304
p93244,e6153
p65594,e5133
p38177,e3402
p27507,e769
p61256,e9870
p96108,e1484
p62246,e6660
p93122,e8584
p95070,e8524
p74815,e7668
p53609,e7017
p57913,e7839
p73888,e5307
p28917,e2740
p97185,e1348
p96990,e1010
p26404,e8832
p73593,e9519
p60388,e9384
p66385,e2331
p48461,e7718
p5677,e5557
p72881,e9764
p7658,e612
p91114,e3387
p79616,e2395
p37001,e6629
p29257,e6128
p15957,e8604
p60275,e5650
p6205,e4902
p3173,e9549
p43074,e3414
p15409,e1262
p90778,e249
p56864,e5877
p60662,e3526
p38311,e9276
p3668,e340
p86222,e7700
p14722,e2845
p61181,e6365
p37810,e1675
p86667,e3367
p28375,e7760
p29302,e590
p61569,e8997
p9848,e558
p879,e7563
p88310,e6713
p18941,e2137
p49492,e8441
p92479,e3997
p59321,e3672
p25435,e6651
p26931,e5913
p38185,e9854
p11706,e7249
p65525,e5136
p87360,e7548
p78915,e2090
p66484,e5649
p60910,e5328
p88936,e6595
p24156,e472
p38606,e5416
p50356,e8675
p46525,e4334
p4758,e5276
p5249,e256
p98686,e7128
p61908,e6951
p28395,e6411
p14913,e5231
p64965,e7244
p34976,e9764
p31810,e1617
p68268,e2638
p28575,e3719
p79766,e570
p98979,e1990
p97021,e688
p94372,e2315
p33554,e9243
p22483,e6498
p41535,e2128
p28781,e7647
p65923,e713
p43112,e5316
p93656,e9486
p72070,e5438
p87269,e7566
p51505,e3965
p46462,e5717
p1674,e5991
p70624,e7056
p56574,e6158
p96399,e4345
p55449,e7602
p36194,e4418
p34696,e1581
p51669,e3248
p32765,e2798
p23436,e126
p44733,e1462
p85302,e6769
p51906,e4254
p69228,e5160
p76461,e6524
p54966,e635
p40585,e709
p52656,e7783
p99179,e3336
p59447,e6362
p98841,e8171
p15412,e7398
p49778,e1388
p2110,e9230
p25494,e2870
p29248,e5767
p35327,e3910
p13735,e553
p30000,e7318
p35658,e5727
p61023,e392
p8013,e9605
p45365,e905
p62981,e3027
p18998,e787
p74326,e4481
p48968,e7008
p42860,e6553
p51200,e847
p52029,e7826
p4817,e2877
p90688,e2818
p57291,e3368
p76947,e9647
p4234,e5702
p92498,e1047
p41480,e5768
p58908,e385
p74516,e2381
p33613,e2335
p18805,e9162
p5574,e8413
p23906,e7532
p59683,e3823
p21081,e4250
p35227,e5066
p54460,e8833
p25567,e7788
p68449,e6594
p67297,e4401
